hs4,year,month,pred_exposure,notif_count
2309,2022,9,0.9512773101118019,2
2309,2022,10,0.36104766510868797,3
2309,2022,11,0.1827886925428045,1
2309,2022,12,0.1466695050779938,1
2309,2023,1,0.9793869992315141,4
2309,2023,3,0.013609164394258614,1
2309,2023,4,0.16918083665204245,3
2309,2023,5,0.12420494048723757,1
2309,2023,7,0.007289048146099073,1
2309,2023,8,0.022846375518507687,1
2309,2023,9,0.34251629466548444,2
2309,2023,11,0.11058811212379413,2
2309,2023,12,0.005139212550972207,1
2309,2024,1,0.0038624822745638053,1
2309,2024,2,0.4739717478640382,2
2309,2024,3,0.5403892241248783,2
2309,2024,4,0.3598360832251396,3
2309,2024,9,0.1414817576800363,1
2309,2024,10,0.2423127685143152,1
2309,2024,11,0.16134469984504862,1
2309,2024,12,0.12728132130934094,2
2309,2025,1,1.3593571491153125,5
2309,2025,2,0.8847128888555981,2
2309,2025,3,0.4603810712738084,1
2309,2025,4,0.3214236028604987,1
2309,2025,5,0.1992199262239367,1
2309,2025,7,0.027684421186020533,2
2309,2025,11,0.005968924245978936,1
2309,2025,12,0.009493883427814374,1
2401,2021,1,0.12747258117586485,1
2401,2021,2,0.13637265864124237,1
2401,2021,3,0.12611299384098476,1
2401,2021,7,0.3672048563898858,3
2401,2021,8,0.047820628909300895,1
2401,2021,9,0.13749880763384847,1
2401,2021,10,0.2694367921207069,2
2401,2021,12,0.14144773989486614,1
2401,2022,1,0.1586246145761694,1
2401,2022,3,0.13996051106430926,1
2401,2022,5,0.2084152634793136,2
2401,2022,6,0.12527320879550413,1
2401,2022,7,0.06921642323690325,1
2401,2022,8,0.13351065951362717,1
2401,2022,9,0.09862457037317446,1
2401,2022,10,0.10918485769798202,1
2401,2022,11,0.13278035475489108,1
2401,2022,12,0.09001616696465992,1
2401,2023,3,0.13592044762018574,2
2401,2023,4,0.11769712074426193,1
2401,2023,8,0.03498316161673836,1
2401,2024,1,0.08338228652396563,1
2401,2024,9,0.1342702701412219,1
2401,2024,12,0.09772152171842689,1
2401,2025,1,0.11026516902091374,1
2401,2025,8,0.04403080600539341,1
2402,2021,1,0.11173465073329085,1
2402,2021,2,0.11953591307472901,1
2402,2021,3,0.11054291981670535,1
2402,2021,7,0.3218692678677827,3
2402,2021,8,0.04191663195126946,1
2402,2021,9,0.12052302624998423,1
2402,2021,10,0.23617177580150484,2
2402,2021,12,0.12398441820489803,1
2402,2022,1,0.13904061362748124,1
2402,2022,3,0.122680804577482,1
2402,2022,5,0.18268404434534977,2
2402,2022,6,0.10980681572371329,1
2402,2022,7,0.06067087372078195,1
2402,2022,8,0.11702726007678048,1
2402,2022,9,0.0864482528141821,1
2402,2022,10,0.09570475334940447,1
2402,2022,11,0.11638711969213057,1
2402,2022,12,0.07890265407169929,1
2402,2023,3,0.11913953261369638,2
2402,2023,4,0.10316608134364819,1
2402,2023,8,0.030664095044877066,1
2402,2024,1,0.07308780112677651,1
2402,2024,9,0.11769308818965518,1
2402,2024,12,0.08565669571929452,1
2402,2025,1,0.0966516880332206,1
2402,2025,8,0.0385947055055743,1
2403,2021,1,0.06511072891096167,1
2403,2021,2,0.0696567303003528,1
2403,2021,3,0.06441627586407447,1
2403,2021,7,0.18756171435961555,3
2403,2021,8,0.02442592733702886,1
2403,2021,9,0.07023194719087586,1
2403,2021,10,0.1376235247500585,2
2403,2021,12,0.07224899160594221,1
2403,2022,1,0.08102263391078361,1
2403,2022,3,0.07148934155161908,1
2403,2022,5,0.10645481244775751,2
2403,2022,6,0.06398732858823379,1
2403,2022,7,0.03535451881488756,1
2403,2022,8,0.06819487201190665,1
2403,2022,9,0.05037567770490592,1
2403,2022,10,0.055769684783799164,1
2403,2022,11,0.06782184532075612,1
2403,2022,12,0.045978658239875174,1
2403,2023,3,0.06942574894788497,2
2403,2023,4,0.06011759746049066,1
2403,2023,8,0.0178687772026309,1
2403,2024,1,0.04259019001386613,1
2403,2024,9,0.06858286762002078,1
2403,2024,12,0.0499144165018276,1
2403,2025,1,0.0563214886073195,1
2403,2025,8,0.02249015315374438,1
2620,2022,12,0.008803429003925434,1
2620,2023,11,0.006643287482520926,1
2620,2024,4,0.004075228664606452,1
2620,2025,1,0.005279256836472411,1
2620,2025,10,0.004693793659917513,1
2701,2021,1,0.07949682496156327,1
2701,2021,4,0.08152966759315912,1
2701,2021,9,0.14377364366945383,2
2701,2021,12,0.16030539324176643,3
2701,2022,2,0.0670270489279883,1
2701,2022,4,0.07155149479274034,1
2701,2022,5,0.059648657691460404,1
2701,2022,6,0.1629467855752775,2
2701,2022,7,0.08066918941328506,1
2701,2022,9,0.07464570204184227,1
2701,2022,10,0.0769559216037576,1
2701,2022,12,0.08439558802655427,1
2701,2023,1,0.07294420546514452,1
2701,2023,4,0.059614522988870856,1
2701,2023,7,0.09445442249534802,1
2701,2023,8,0.203101466478784,2
2701,2023,10,0.2349218757319611,3
2701,2024,2,0.10512619741308538,1
2701,2024,4,0.08661379059496177,1
2701,2024,8,0.09472104441580408,1
2701,2025,1,0.08470528804936815,1
2701,2025,6,0.09798868347031774,3
2701,2025,7,0.021511631469569803,1
2701,2025,9,0.04649918211955055,1
2704,2021,1,0.07494370552567577,1
2704,2021,4,0.07686011866086727,1
2704,2021,9,0.13553911893621748,2
2704,2021,12,0.151124025281479,3
2704,2022,2,0.06318812631250319,1
2704,2022,4,0.06745343802424493,1
2704,2022,5,0.05623232675257195,1
2704,2022,6,0.15361413390300122,2
2704,2022,7,0.07604892370616398,1
2704,2022,9,0.07037042693574204,1
2704,2022,10,0.0725483304511535,1
2704,2022,12,0.07956189570824282,1
2704,2023,1,0.06876638226529594,1
2704,2023,4,0.05620014708878897,1
2704,2023,7,0.08904461817829468,1
2704,2023,8,0.19146898637748533,2
2704,2023,10,0.22146690619289455,3
2704,2024,2,0.09910517540505054,1
2704,2024,4,0.0816530524325951,1
2704,2024,8,0.08929596953355963,1
2704,2025,1,0.07985385790072384,1
2704,2025,6,0.09237645707735868,3
2704,2025,7,0.020279569341439478,1
2704,2025,9,0.04383597726874345,1
2705,2021,1,0.1494934374837278,2
2705,2021,4,0.06828494208586833,1
2705,2021,9,0.12041720788601235,2
2705,2021,12,0.1342633278991174,3
2705,2022,2,0.05613831491468487,1
2705,2022,4,0.05992775172910851,1
2705,2022,5,0.04995856424052095,1
2705,2022,6,0.13647561856390844,2
2705,2022,7,0.06756425102440025,1
2705,2022,9,0.06251929624344342,1
2705,2022,10,0.06445421409173187,1
2705,2022,11,0.057228539636688204,1
2705,2022,12,0.07068528562453762,1
2705,2023,1,0.06109421260666359,1
2705,2023,4,0.049929974817084596,1
2705,2023,7,0.07911003393309751,1
2705,2023,8,0.1701070577800611,2
2705,2023,10,0.1967581513898693,3
2705,2024,2,0.12981126084173128,2
2705,2024,4,0.07254313490063524,1
2705,2024,8,0.07933334236712691,1
2705,2025,1,0.07094467400113898,1
2705,2025,6,0.0820701441986814,3
2705,2025,7,0.01801700598611749,1
2705,2025,9,0.038945258233092236,1
2707,2021,1,0.06466307491033328,1
2707,2021,3,0.025279793350299087,1
2707,2021,5,0.062159271744079966,1
2707,2021,8,0.2110590339701652,1
2707,2022,2,0.1893958565910758,1
2707,2022,3,0.03405096723921277,1
2707,2022,6,0.1863578954179958,1
2707,2022,9,0.21890888993305413,1
2707,2022,12,0.16958312110603885,1
2707,2023,1,0.15135027642767934,1
2707,2023,3,0.10984122738255167,1
2707,2023,4,0.05021063599432556,1
2707,2023,5,0.2364117859118359,2
2707,2023,10,0.20473856073013838,1
2707,2024,1,0.09981351051909036,1
2707,2024,4,0.09821826969535905,1
2707,2024,5,0.1316346572813121,1
2707,2024,6,0.0984776497308844,1
2707,2024,7,0.3306515106341045,2
2707,2024,8,0.39631163245046275,3
2707,2024,9,0.18726419808958858,1
2707,2024,10,0.15483099815109888,1
2707,2024,11,0.22322844452362198,2
2707,2024,12,0.13292825679215906,1
2707,2025,2,0.17077493377331163,1
2707,2025,8,0.15156572092944479,1
2708,2021,1,0.06037661142677792,1
2708,2021,4,0.061920524026042034,1
2708,2021,9,0.10919386304345739,2
2708,2021,12,0.12174947165568709,3
2708,2022,2,0.05090600901564864,1
2708,2022,4,0.054342255809526306,1
2708,2022,5,0.04530223476607353,1
2708,2022,6,0.1237555683598407,2
2708,2022,7,0.06126700413096955,1
2708,2022,9,0.056692258452314535,1
2708,2022,10,0.05844683454850131,1
2708,2022,12,0.06409714635618949,1
2708,2023,1,0.055399998067010556,1
2708,2023,4,0.045276309986367995,1
2708,2023,7,0.07173667586472368,1
2708,2023,8,0.15425242866903505,2
2708,2023,10,0.17841953830956508,3
2708,2024,2,0.07984172418273884,1
2708,2024,4,0.06578183696620284,1
2708,2024,8,0.07193917109767192,1
2708,2025,1,0.06433235874291486,1
2708,2025,6,0.07442089251953657,3
2708,2025,7,0.01633775204257823,1
2708,2025,9,0.03531541104757948,1
2709,2021,1,0.1046686566294404,1
2709,2022,11,0.07224647342185027,1
2709,2024,2,0.05272260282865421,1
2711,2021,1,0.13530527103656687,2
2711,2021,4,0.0592912262235028,1
2711,2021,9,0.10455722295252105,2
2711,2021,12,0.11657968953062012,3
2711,2022,2,0.04874441462112131,1
2711,2022,4,0.052034749921415276,1
2711,2022,5,0.04337859041399314,1
2711,2022,6,0.11850060243281343,2
2711,2022,7,0.05866545639112854,1
2711,2022,9,0.3691693952888694,2
2711,2022,10,0.05596503814801998,1
2711,2022,11,0.053488338640713326,1
2711,2022,12,0.06137542381404037,1
2711,2023,1,0.053047577840124115,1
2711,2023,4,0.043353766464220546,1
2711,2023,5,0.1575018274293004,1
2711,2023,7,0.06869056010295688,1
2711,2023,8,0.5437203443072844,4
2711,2023,9,0.07950752482124106,1
2711,2023,10,0.1708434057204722,3
2711,2024,2,0.11548511026404963,2
2711,2024,4,0.06298857831565445,1
2711,2024,5,0.07924406664202334,1
2711,2024,8,0.1440159614193523,2
2711,2024,9,0.06794986001391509,1
2711,2025,1,0.061600648504096904,1
2711,2025,6,0.07126079831422379,3
2711,2025,7,0.015644010892617747,1
2711,2025,9,0.033815831802673245,1
2712,2021,1,0.06589535910732838,1
2712,2022,11,0.045483599997134416,1
2712,2024,2,0.03319212224884929,1
2713,2021,1,0.15403623676622613,2
2713,2021,4,0.0739328988603482,1
2713,2021,9,0.13037710774487896,2
2713,2021,12,0.1453684624896755,3
2713,2022,2,0.06078160472858802,1
2713,2022,4,0.06488447192273687,1
2713,2022,5,0.05409071699230504,1
2713,2022,6,0.1477637352536768,2
2713,2022,7,0.07315259828851682,1
2713,2022,9,0.06769036722875434,1
2713,2022,10,0.0697853252269716,1
2713,2022,11,0.0565629188940873,1
2713,2022,12,0.07653177865219699,1
2713,2023,1,0.06614741264510558,1
2713,2023,4,0.054059762891930506,1
2713,2023,7,0.08565335136785358,1
2713,2023,8,0.18417688459733486,2
2713,2023,10,0.2130323327852216,3
2713,2024,2,0.13660812050680485,2
2713,2024,4,0.07854329361335448,1
2713,2024,8,0.08589512999961982,1
2713,2025,1,0.07681262145629136,1
2713,2025,6,0.08885829708788787,3
2713,2025,7,0.019507221367528728,1
2713,2025,9,0.04216648283038135,1
2714,2024,11,0.09068433591548453,1
2715,2021,1,0.06813039574981107,1
2715,2022,11,0.0470263112593956,1
2715,2024,2,0.03431793156945884,1
2715,2024,11,0.09566533274077146,1
2810,2021,5,0.07522970306652554,1
2810,2021,8,0.24403380271296024,1
2810,2021,10,0.1440988906867992,1
2810,2022,1,0.21615821221323694,1
2810,2023,6,0.23712679598266437,1
2810,2024,4,0.1569429944852213,1
2815,2021,5,0.06893462886967561,1
2815,2021,8,0.22361353210177554,1
2815,2021,10,0.13204097776701793,1
2815,2022,1,0.1980705164139133,1
2815,2023,6,0.2172844901656103,1
2815,2024,4,0.143810312117904,1
2826,2021,5,0.06856755397868446,1
2826,2021,8,0.22242279655613872,1
2826,2021,10,0.13133786340613807,1
2826,2022,1,0.19701579668286703,1
2826,2023,6,0.2161274565839485,1
2826,2024,4,0.14304452639439072,1
2827,2022,12,0.01564603151160333,1
2827,2023,11,0.011806886299169924,1
2827,2024,4,0.007242763708890104,1
2827,2025,1,0.009382641557563956,1
2827,2025,10,0.008342117995077473,1
2833,2022,12,0.013711510562344115,1
2833,2023,11,0.010347048456306907,1
2833,2024,4,0.0063472472889601495,1
2833,2025,1,0.00822254440199856,1
2833,2025,10,0.007310674206235461,1
2844,2021,2,0.09736657840382243,1
2844,2021,3,0.09015434034628711,1
2844,2021,5,0.11956490572234456,1
2844,2021,9,0.11940352822395599,1
2844,2022,3,0.10319229324041866,1
2844,2022,10,0.09973940882952252,1
2844,2022,12,0.1329838713158788,1
2844,2023,2,0.1130237798245064,1
2844,2023,3,0.19749117455890497,2
2844,2023,5,0.343371768219584,3
2844,2023,7,0.08537969126646335,1
2844,2023,8,0.17811163378682973,3
2844,2023,9,0.2818890101572291,2
2844,2023,10,0.19162598799814026,1
2844,2023,12,0.11516919734677619,1
2844,2024,1,0.10168094544696586,1
2844,2024,2,0.11925306923889857,1
2844,2024,7,0.253534273352239,2
2844,2024,8,0.09563558942992158,1
2844,2024,9,0.08387482628647014,2
2844,2024,10,0.026102073933024772,1
2844,2024,12,0.1119235445425505,1
2844,2025,2,0.07303980707217303,1
2844,2025,8,0.019606513869163945,1
2844,2025,9,0.27370530084695693,3
2844,2025,12,0.12201612221002264,1
2902,2021,1,0.057230064843945515,1
2902,2021,3,0.022373885168395596,1
2902,2021,5,0.055014073449167984,1
2902,2021,8,0.18679783194292263,1
2902,2022,2,0.16762483332121528,1
2902,2022,3,0.030136814028740206,1
2902,2022,6,0.16493608529663015,1
2902,2022,9,0.1937453482247376,1
2902,2022,12,0.15008956859529657,1
2902,2023,1,0.13395258648179437,1
2902,2023,3,0.09721499595184646,1
2902,2023,4,0.04443893145811098,1
2902,2023,5,0.20923628912433972,2
2902,2023,10,0.18120389608582416,1
2902,2024,1,0.08833996352988986,1
2902,2024,4,0.08692809538241235,1
2902,2024,5,0.1165032745870267,1
2902,2024,6,0.08715765972454927,1
2902,2024,7,0.2926431726387694,2
2902,2024,8,0.350755674007167,3
2902,2024,9,0.165738208621811,1
2902,2024,10,0.137033199802631,1
2902,2024,11,0.19756837070948582,2
2902,2024,12,0.11764817504204723,1
2902,2025,2,0.1511443825880496,1
2902,2025,8,0.13414326567271448,1
2906,2021,1,0.05034211418955748,1
2906,2021,3,0.01968106597612175,1
2906,2021,5,0.048392829453585896,1
2906,2021,8,0.16431569336282564,1
2906,2022,2,0.14745026976769002,1
2906,2022,3,0.026509683979587518,1
2906,2022,6,0.14508512724252076,1
2906,2022,9,0.17042703814194907,1
2906,2022,12,0.13202546985555594,1
2906,2023,1,0.117830661611883,1
2906,2023,3,0.08551464060874589,1
2906,2023,4,0.03909046351819421,1
2906,2023,5,0.18405355975778043,2
2906,2023,10,0.15939501821672883,1
2906,2024,1,0.07770776677695028,1
2906,2024,4,0.07646582466671988,1
2906,2024,5,0.10248146963855731,1
2906,2024,6,0.07666775968736367,1
2906,2024,7,0.25742196962291,2
2906,2024,8,0.3085403142850371,3
2906,2024,9,0.145790710647685,1
2906,2024,10,0.12054050630617635,1
2906,2024,11,0.17378993900535428,2
2906,2024,12,0.103488575075175,1
2906,2025,2,0.13295333122731418,1
2906,2025,8,0.11799839152148642,1
2909,2021,1,0.049065567136662123,1
2909,2021,3,0.01918200456056307,1
2909,2021,5,0.047165711268051747,1
2909,2021,8,0.16014906831174103,1
2909,2022,2,0.1437113086543005,1
2909,2022,3,0.02583746630454301,1
2909,2022,6,0.14140614008471072,1
2909,2022,9,0.16610544504288693,1
2909,2022,12,0.12867764215375085,1
2909,2023,1,0.11484277788385792,1
2909,2023,3,0.0833462083884093,1
2909,2023,4,0.0380992295026229,1
2909,2023,5,0.17938643297802292,2
2909,2023,10,0.15535316888190345,1
2909,2024,1,0.07573729687787774,1
2909,2024,4,0.07452684723804125,1
2909,2024,5,0.09988280209847569,1
2909,2024,6,0.0747236617038647,1
2909,2024,7,0.25089440791909884,2
2909,2024,8,0.3007165223120398,3
2909,2024,9,0.14209383170223486,1
2909,2024,10,0.11748390785859701,1
2909,2024,11,0.1693830713552434,2
2909,2024,12,0.10086436992115391,1
2909,2025,2,0.12958197533805252,1
2909,2025,8,0.1150062545926327,1
2940,2021,7,0.021561055756887458,1
2940,2021,10,0.02349386355925384,1
2940,2021,11,0.029302864819325394,1
2940,2022,6,0.02529278810400824,1
3002,2021,3,0.013738992519419312,1
3002,2021,4,0.08109344846596923,1
3002,2021,5,0.04961337065917743,1
3002,2021,6,0.18738180246613081,2
3002,2021,7,0.10203883388696049,1
3002,2021,8,0.10025876766391312,2
3002,2021,12,0.056957117264300576,1
3002,2022,2,0.030358488071855528,1
3002,2022,3,0.04975194936182003,2
3002,2022,4,0.03076209312045375,1
3002,2022,5,0.036298955599821096,1
3002,2022,6,0.04599414351984729,1
3002,2022,7,0.024256291033374063,1
3002,2022,8,0.024363293868057755,1
3002,2022,9,0.037503106900860506,1
3002,2022,10,0.0313086988728825,1
3002,2022,11,0.029027124885061494,1
3002,2023,1,0.025836413808802423,1
3002,2023,4,0.054576676538628695,1
3002,2023,5,0.019723935155454994,1
3002,2023,7,0.0555888509952613,1
3002,2023,9,0.03585704205967777,1
3002,2023,10,0.030946754830821915,1
3002,2023,11,0.026056449006707776,2
3002,2023,12,0.020799255211848583,1
3002,2024,1,0.05227975658664813,2
3002,2024,2,0.029364961785900943,1
3002,2024,3,0.13346322604282115,1
3002,2024,8,0.05015784994849818,1
3002,2025,4,0.06729343730268095,1
3005,2021,4,0.23079391256450213,1
3005,2021,8,0.13993025234964218,1
3005,2021,9,0.2525010506027356,1
3005,2021,10,0.043041201189722385,1
3005,2021,11,0.09417163174109072,3
3005,2022,2,0.0759982246562829,2
3005,2022,5,0.10337951641519669,2
3005,2022,6,0.4094245358994704,1
3005,2022,7,0.3409360246536193,2
3005,2022,10,0.05324973194693886,1
3005,2022,12,0.08687313707041054,1
3005,2023,3,0.023177267915029106,1
3005,2023,5,0.0398822063397434,1
3005,2023,10,0.0317172225949771,1
3005,2023,12,0.24643391414167062,1
3005,2024,2,0.05371739533661601,1
3005,2024,3,0.13711367007520808,2
3005,2024,4,0.27206611454314933,1
3005,2024,5,0.06715432019301563,2
3005,2024,6,0.06555943797175394,2
3005,2024,7,0.09847524425273496,2
3005,2024,9,0.07994779354638612,1
3005,2024,10,0.04901224331225118,1
3005,2025,1,0.7994745806516912,2
3005,2025,3,0.40383194170577974,1
3005,2025,7,0.031212851666757652,1
3005,2025,12,0.05341740350378588,1
3006,2021,4,0.11207962732773614,1
3006,2021,8,0.09631655016799377,1
3006,2021,9,0.17380108803835584,1
3006,2021,10,0.07051982790048003,1
3006,2021,11,0.13360152524531346,3
3006,2022,2,0.12451747570611091,2
3006,2022,5,0.14916021210872557,2
3006,2022,6,0.28181439102557115,1
3006,2022,7,0.2779719504532432,2
3006,2022,10,0.08724575125337117,1
3006,2022,12,0.059796368007583256,1
3006,2023,3,0.03797424094570703,1
3006,2023,5,0.06534404825211336,1
3006,2023,10,0.042278913226991365,1
3006,2023,12,0.2037557624967821,1
3006,2024,2,0.08801198316242073,1
3006,2024,3,0.04138794909476924,1
3006,2024,4,0.18726807913509338,1
3006,2024,5,0.09946921441020035,2
3006,2024,6,0.10741429502957846,2
3006,2024,7,0.14448088027894532,2
3006,2024,9,0.10657004458430636,1
3006,2024,10,0.08030293922702439,1
3006,2025,1,0.5502929656909983,2
3006,2025,3,0.2779649062273883,1
3006,2025,7,0.05113995118585486,1
3006,2025,12,0.08752046871026875,1
3101,2021,3,0.015316060481549227,1
3101,2022,3,0.020630179466433963,1
3101,2022,5,0.10037254602536173,1
3102,2021,3,0.014928814479630974,1
3102,2022,3,0.020108573109051356,1
3102,2022,5,0.09783476111667054,1
3103,2021,3,0.014646619352696249,1
3103,2022,3,0.01972846648044214,1
3103,2022,5,0.09598541850010735,1
3104,2021,3,0.016478931624602924,1
3104,2022,3,0.02219652483353637,1
3104,2022,5,0.1079933266737753,1
3105,2021,3,0.012226592060798494,1
3105,2022,3,0.01646877725385136,1
3105,2022,5,0.08012596815181067,1
3204,2021,3,0.05213585578912177,1
3204,2021,9,0.03348821053292793,1
3204,2021,10,0.027620406048286,1
3204,2023,11,0.04128477105160319,1
3204,2024,11,0.016828797987418695,1
3204,2025,1,0.03197473458425778,2
3204,2025,7,0.012087050506876853,1
3207,2021,3,0.053541044779285916,1
3207,2021,9,0.034390799816807836,1
3207,2021,10,0.028364843631508964,1
3207,2022,4,0.07537902565922228,1
3207,2022,11,0.07434643586764893,1
3207,2023,11,0.04239749673463043,1
3207,2024,11,0.01728237530559425,1
3207,2025,1,0.03283653198493638,2
3207,2025,7,0.012412826118281801,1
3208,2021,3,0.06518421192468955,1
3208,2021,9,0.08408987545688139,1
3208,2021,10,0.06935564688907835,1
3208,2023,11,0.05161736054309665,1
3208,2024,11,0.021040643101490522,1
3208,2025,1,0.06571371851715516,2
3208,2025,7,0.030350937108595766,1
3209,2021,3,0.08072179053489689,1
3209,2021,9,0.099516873078028,1
3209,2021,10,0.08207952587876162,1
3209,2022,6,0.12018986113858204,1
3209,2023,2,0.1192473921441125,1
3209,2023,11,0.06392108829263787,1
3209,2024,11,0.026055977897229597,1
3209,2025,1,0.07856309745630412,2
3209,2025,7,0.03591907277332234,1
3210,2021,3,0.1378226902405666,1
3210,2021,9,0.14801702637064207,1
3210,2021,10,0.12208148197100889,1
3210,2022,6,0.15195040218438238,1
3210,2023,1,0.004433511478823082,1
3210,2023,2,0.15075888285488723,1
3210,2023,6,0.0020799886163955315,1
3210,2023,11,0.10913752399716128,1
3210,2024,11,0.04742396814416124,2
3210,2025,1,0.120789736655241,2
3210,2025,6,0.003906760904857526,2
3210,2025,7,0.05342445132625159,1
3210,2025,12,0.0026441788620393336,1
3212,2021,3,0.11995663982682321,1
3212,2021,9,0.10446299693346417,1
3212,2021,10,0.08615898987753014,1
3212,2023,11,0.09498995147219476,1
3212,2024,11,0.03872049337907602,1
3212,2025,1,0.09027848669697225,2
3212,2025,7,0.037704299511405026,1
3215,2025,1,0.13305779488681072,1
3302,2021,1,0.04042870254936777,2
3302,2021,7,0.08693081250875674,3
3302,2021,8,0.02880716686598681,1
3302,2021,10,0.03246855418543426,1
3302,2021,11,0.04049660251814873,1
3302,2021,12,0.027436746361950974,1
3302,2022,1,0.024913310213607025,1
3302,2022,2,0.03982668328927149,2
3302,2022,3,0.02776725159754629,1
3302,2022,4,0.008903006558681361,1
3302,2022,5,0.015987265109048413,1
3302,2022,6,0.01172058916902881,1
3302,2022,7,0.037238237406021904,2
3302,2022,8,0.03581630331985644,2
3302,2022,9,0.04130087711156684,2
3302,2023,1,0.03039162325286458,1
3302,2023,4,0.008105546111526566,1
3302,2023,11,0.008930438637570265,1
3302,2024,2,0.01741350751636654,1
3302,2024,4,0.009044249058589367,1
3302,2024,9,0.013157397542484147,1
3302,2024,12,0.011248870973755447,1
3302,2025,1,0.03650802077168359,3
3302,2025,3,0.005831718423468768,1
3302,2025,7,0.007440492554471334,1
3302,2025,8,0.015828491599643287,2
3302,2025,9,0.01696323968814388,1
3302,2025,11,0.005391831299949207,1
3403,2023,1,0.0026803819888465683,1
3403,2023,6,0.0012575052643987868,1
3403,2024,11,0.001775352372331049,1
3403,2025,6,0.0023619227364422707,2
3403,2025,12,0.0015985995369477346,1
3405,2021,4,0.01319854125783004,2
3405,2021,7,0.02843490141841164,2
3405,2021,9,0.02653428714530525,1
3405,2022,2,0.012514573949353137,1
3405,2022,3,0.02742753126619691,1
3405,2022,8,0.00527070786275896,1
3405,2022,11,0.014199365139971658,1
3405,2022,12,0.020042760155260426,1
3405,2023,1,0.009913148095833971,1
3405,2023,2,0.009843719419843314,1
3405,2023,3,0.029128157588271593,1
3405,2023,5,0.06558979507326651,2
3405,2023,6,0.012395050970110642,2
3405,2023,8,0.011949982930756093,1
3405,2023,10,0.007337713086798977,1
3405,2024,4,0.006256926653522599,1
3405,2024,8,0.009962475290038596,2
3405,2024,10,0.014173081072653302,1
3405,2024,11,0.006565978678576806,1
3405,2025,1,0.005757081341142796,1
3405,2025,2,0.04990718024468062,2
3405,2025,6,0.008735355622705589,2
3405,2025,8,0.003960841947593143,1
3405,2025,9,0.004384624706793775,1
3405,2025,12,0.022380861696385777,3
3502,2021,6,0.022285637164584846,1
3502,2022,3,0.029420979721568055,1
3502,2022,12,0.026600256042831966,1
3502,2023,1,0.03069251380955771,1
3502,2023,4,0.03935177701604771,1
3502,2023,5,0.04094272474797166,1
3502,2025,7,0.019318926375555004,1
3505,2021,7,0.02746995367080941,1
3505,2021,10,0.029932455571655484,1
3505,2021,11,0.03733343803221357,1
3505,2022,6,0.032224382945661725,1
3606,2021,1,0.10209815362225236,2
3606,2021,2,0.0455997206272574,1
3606,2021,3,0.042169136716359225,1
3606,2021,4,0.06099524567967246,1
3606,2021,7,0.12278442784048682,3
3606,2021,8,0.015990062379149076,1
3606,2021,9,0.15353845685478407,3
3606,2021,10,0.09009315041463162,2
3606,2021,12,0.16722687451031681,4
3606,2022,1,0.05304023681395179,1
3606,2022,2,0.050145320559225624,1
3606,2022,3,0.04679941175137104,1
3606,2022,4,0.05353021951971255,1
3606,2022,5,0.11431430976366042,3
3606,2022,6,0.16379462188665478,3
3606,2022,7,0.08349579015155961,2
3606,2022,8,0.04464273729969734,1
3606,2022,9,0.08882277843810987,2
3606,2022,10,0.09408224072135288,2
3606,2022,11,0.044398541041422955,1
3606,2022,12,0.10133950251606251,3
3606,2023,1,0.05457215593539741,1
3606,2023,3,0.04544851219273537,2
3606,2023,4,0.0839548183012116,2
3606,2023,7,0.07066471476842796,1
3606,2023,8,0.16364495836331194,3
3606,2023,10,0.17575341527582483,3
3606,2023,11,0.006113163747967895,1
3606,2024,1,0.02788102108324581,1
3606,2024,2,0.0786486493552062,1
3606,2024,4,0.06854889094692862,2
3606,2024,8,0.07086418411525464,1
3606,2024,9,0.044896732732131774,1
3606,2024,12,0.03267571472191794,1
3606,2025,1,0.10509902809453847,3
3606,2025,6,0.07330882117568191,3
3606,2025,7,0.016093617025455385,1
3606,2025,8,0.014722837208306076,1
3606,2025,9,0.03478769288547666,1
3606,2025,10,0.0043192364198818035,1
3809,2023,1,0.0024890302696008652,1
3809,2023,6,0.001167732315877081,1
3809,2024,11,0.0016486104638545366,1
3809,2025,6,0.0021933057340059008,2
3809,2025,12,0.0014844759638700153,1
3811,2021,1,0.13586546639201202,2
3811,2021,4,0.07009914636558301,1
3811,2021,9,0.12361646979097786,2
3811,2021,12,0.1378304555357933,3
3811,2022,2,0.057629805835862184,1
3811,2022,4,0.06151992095909643,1
3811,2022,5,0.05128587064636925,1
3811,2022,6,0.14010152266094933,2
3811,2022,7,0.0693593078791025,1
3811,2022,9,0.06418031800526866,1
3811,2022,10,0.06616664303256369,1
3811,2022,11,0.046600958452923315,1
3811,2022,12,0.07256326258074022,1
3811,2023,1,0.0627173725390163,1
3811,2023,4,0.051256521654970064,1
3811,2023,7,0.08121184082852285,1
3811,2023,8,0.17462648684900842,2
3811,2023,10,0.2019856505927151,3
3811,2024,2,0.12439495081840585,2
3811,2024,4,0.07447047146680168,1
3811,2024,8,0.08144108215352847,1
3811,2025,1,0.07282954242548323,1
3811,2025,6,0.08425059573446533,3
3811,2025,7,0.01849568442340101,1
3811,2025,9,0.039979961522028484,1
3813,2021,4,0.17603364535960733,2
3813,2021,5,0.3673135946659469,1
3813,2021,7,0.27689091646241876,1
3813,2021,11,0.7403630711347542,1
3813,2022,1,0.7708866560568086,2
3813,2022,5,0.6331659837748745,1
3813,2022,7,0.7027141948116731,2
3813,2022,9,0.05975953247328651,1
